country iso3,country name,indicator,category breakdown,technology or sector,funding stage,year,value,unit,number of observations
NGA,NIGERIA,Fundings of start-ups,"By sector (energy, green, digital)",Energy and non-digital,Early stage,2022,2.27621412277222,Years,80
NGA,NIGERIA,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Early stage,2000,9681818,USD,1
NGA,NIGERIA,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Early stage,2002,9260870,USD,1
NGA,NIGERIA,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Early stage,2010,296797,USD,3
NGA,NIGERIA,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Early stage,2011,57536.00390625,USD,3
NGA,NIGERIA,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Early stage,2012,79004856,USD,4
NGA,NIGERIA,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Early stage,2013,218613440,USD,8
NGA,NIGERIA,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Early stage,2014,210691776,USD,10
NGA,NIGERIA,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Early stage,2015,32858790,USD,20
NGA,NIGERIA,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Early stage,2016,6555538,USD,19
NGA,NIGERIA,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Early stage,2017,19903136,USD,29
NGA,NIGERIA,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Early stage,2018,47764944,USD,59
NGA,NIGERIA,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Early stage,2019,297184960,USD,49
NGA,NIGERIA,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Early stage,2020,88642856,USD,66
NGA,NIGERIA,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Early stage,2021,479803424,USD,78
NGA,NIGERIA,Probability to receive funding,"By sector (energy, green, digital)",Non-energy,Early stage,2021,11.001275062561,Percentage,3136
NGA,NIGERIA,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Early stage,2022,234940000,USD,37
NGA,NIGERIA,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Early stage,2022,1.88268625736237,Years,3199
NGA,NIGERIA,Fundings of start-ups,"By sector (energy, green, digital)",Energy,Later stage,2020,3227272.75,USD,1
NGA,NIGERIA,Probability to receive funding,"By sector (energy, green, digital)",Energy,Later stage,2021,0.884955763816834,Percentage,113
NGA,NIGERIA,Fundings of start-ups,"By sector (energy, green, digital)",Energy,Later stage,2022,773613,USD,1
NGA,NIGERIA,Fundings of start-ups,"By sector (energy, green, digital)",Energy,Later stage,2022,4.40821933746338,Years,114
NGA,NIGERIA,Probability to receive funding,"By sector (energy, green, digital)",Energy and digital,Later stage,2021,0,Percentage,33
NGA,NIGERIA,Fundings of start-ups,"By sector (energy, green, digital)",Energy and non-digital,Later stage,2020,3227272.75,USD,1
NGA,NIGERIA,Probability to receive funding,"By sector (energy, green, digital)",Energy and non-digital,Later stage,2021,1.25,Percentage,80
NGA,NIGERIA,Fundings of start-ups,"By sector (energy, green, digital)",Energy and non-digital,Later stage,2022,773613,USD,1
NGA,NIGERIA,Fundings of start-ups,"By sector (energy, green, digital)",Energy and non-digital,Later stage,2022,4.40821933746338,Years,80
NGA,NIGERIA,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Later stage,2014,48248620,USD,1
NGA,NIGERIA,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Later stage,2016,457533280,USD,2
NGA,NIGERIA,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Later stage,2017,2379255.25,USD,1
NGA,NIGERIA,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Later stage,2018,93631248,USD,1
NGA,NIGERIA,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Later stage,2019,68323112,USD,2
NGA,NIGERIA,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Later stage,2020,2796969.75,USD,3
NGA,NIGERIA,Probability to receive funding,"By sector (energy, green, digital)",Non-energy,Later stage,2021,0.988520383834839,Percentage,3136
NGA,NIGERIA,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Later stage,2021,417043712,USD,3
NGA,NIGERIA,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Later stage,2022,4.3729681968689,Years,3199
NGA,NIGERIA,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Later stage,2022,41420144,USD,2
NGA,NIGERIA,Fundings of start-ups,By technology,Bioenergy,all,2016,926086.9375,USD,1
NGA,NIGERIA,Fundings of start-ups,By technology,Energy efficiency,all,2018,3697.91674804688,USD,0.333333343267441
NGA,NIGERIA,Fundings of start-ups,By technology,Energy efficiency,all,2020,5378.7880859375,USD,1
NGA,NIGERIA,Fundings of start-ups,By technology,Energy efficiency,all,2022,1800000,USD,0.666666686534882
NGA,NIGERIA,Fundings of start-ups,By technology,Fossil fuels,all,2017,56648.9375,USD,1
NGA,NIGERIA,Fundings of start-ups,By technology,Fossil fuels,all,2019,16301.0205078125,USD,0.5
NGA,NIGERIA,Fundings of start-ups,By technology,Grid,all,2018,1848.95837402344,USD,0.16666667163372
NGA,NIGERIA,Fundings of start-ups,By technology,Other energy,all,2015,7845.3037109375,USD,0.333333343267441
NGA,NIGERIA,Fundings of start-ups,By technology,Other energy,all,2016,636684.8125,USD,0.5
NGA,NIGERIA,Fundings of start-ups,By technology,Other energy,all,2017,54760.63671875,USD,0.666666686534882
NGA,NIGERIA,Fundings of start-ups,By technology,Other energy,all,2018,2055926.125,USD,2.33333325386047
NGA,NIGERIA,Fundings of start-ups,By technology,Other energy,all,2019,15870130,USD,2.83333325386047
NGA,NIGERIA,Fundings of start-ups,By technology,Other energy,all,2020,2151515.25,USD,0.833333313465118
NGA,NIGERIA,Fundings of start-ups,By technology,Other energy,all,2021,1028985.5,USD,0.5
NGA,NIGERIA,Fundings of start-ups,By technology,Other energy,all,2022,1286806.5,USD,0.833333313465118
NGA,NIGERIA,Fundings of start-ups,By technology,Other renewables,all,2015,7845.3037109375,USD,0.333333343267441
NGA,NIGERIA,Fundings of start-ups,By technology,Other renewables,all,2016,636684.8125,USD,0.5
NGA,NIGERIA,Fundings of start-ups,By technology,Other renewables,all,2017,54760.63671875,USD,0.666666686534882
NGA,NIGERIA,Fundings of start-ups,By technology,Other renewables,all,2018,2055926.125,USD,2.33333325386047
NGA,NIGERIA,Fundings of start-ups,By technology,Other renewables,all,2019,15768520,USD,1.33333337306976
NGA,NIGERIA,Fundings of start-ups,By technology,Other renewables,all,2020,2151515.25,USD,0.833333313465118
NGA,NIGERIA,Fundings of start-ups,By technology,Other renewables,all,2021,1028985.5,USD,0.5
NGA,NIGERIA,Fundings of start-ups,By technology,Other renewables,all,2022,386806.5,USD,0.5
NGA,NIGERIA,Fundings of start-ups,By technology,Solar,all,2015,7845.3037109375,USD,0.333333343267441
NGA,NIGERIA,Fundings of start-ups,By technology,Solar,all,2017,54760.63671875,USD,0.666666686534882
NGA,NIGERIA,Fundings of start-ups,By technology,Solar,all,2018,12942.7080078125,USD,0.833333313465118
NGA,NIGERIA,Fundings of start-ups,By technology,Solar,all,2019,96176.0234375,USD,1.33333337306976
NGA,NIGERIA,Fundings of start-ups,By technology,Solar,all,2020,537878.8125,USD,0.333333343267441
NGA,NIGERIA,Probability to receive funding,By technology,Bioenergy,Early stage,2015,100,Percentage,1
NGA,NIGERIA,Probability to receive funding,By technology,Bioenergy,Early stage,2016,100,Percentage,1
NGA,NIGERIA,Probability to receive funding,By technology,Bioenergy,Early stage,2017,100,Percentage,1
NGA,NIGERIA,Probability to receive funding,By technology,Bioenergy,Early stage,2018,100,Percentage,1
NGA,NIGERIA,Probability to receive funding,By technology,Bioenergy,Early stage,2019,100,Percentage,1
NGA,NIGERIA,Probability to receive funding,By technology,Bioenergy,Early stage,2020,100,Percentage,1
NGA,NIGERIA,Probability to receive funding,By technology,Bioenergy,Early stage,2021,100,Percentage,1
NGA,NIGERIA,Fundings of start-ups,By technology,Clean energy,Early stage,2015,23535.912109375,USD,1
NGA,NIGERIA,Fundings of start-ups,By technology,Clean energy,Early stage,2016,2199456.5,USD,2
NGA,NIGERIA,Fundings of start-ups,By technology,Clean energy,Early stage,2017,164281.921875,USD,2
NGA,NIGERIA,Fundings of start-ups,By technology,Clean energy,Early stage,2018,3483437.5,USD,5
NGA,NIGERIA,Fundings of start-ups,By technology,Clean energy,Early stage,2019,31547908,USD,3
NGA,NIGERIA,Fundings of start-ups,By technology,Clean energy,Early stage,2020,1619015.125,USD,2
NGA,NIGERIA,Fundings of start-ups,By technology,Clean energy,Early stage,2021,2057971,USD,1
NGA,NIGERIA,Probability to receive funding,By technology,Clean energy,Early stage,2021,29.3103446960449,Percentage,58
NGA,NIGERIA,Fundings of start-ups,By technology,Clean energy,Early stage,2022,2.84858441352844,Years,59
NGA,NIGERIA,Fundings of start-ups,By technology,Clean energy,Early stage,2022,2700000,USD,1
NGA,NIGERIA,Probability to receive funding,By technology,Electric mobility,Early stage,2015,0,Percentage,1
NGA,NIGERIA,Probability to receive funding,By technology,Electric mobility,Early stage,2016,0,Percentage,2
NGA,NIGERIA,Probability to receive funding,By technology,Electric mobility,Early stage,2017,0,Percentage,2
NGA,NIGERIA,Probability to receive funding,By technology,Electric mobility,Early stage,2018,0,Percentage,2
NGA,NIGERIA,Probability to receive funding,By technology,Electric mobility,Early stage,2019,0,Percentage,2
NGA,NIGERIA,Probability to receive funding,By technology,Electric mobility,Early stage,2020,0,Percentage,2
NGA,NIGERIA,Probability to receive funding,By technology,Electric mobility,Early stage,2021,0,Percentage,2
NGA,NIGERIA,Probability to receive funding,By technology,Energy efficiency,Early stage,2015,13.1147537231445,Percentage,5.08333349227905
NGA,NIGERIA,Probability to receive funding,By technology,Energy efficiency,Early stage,2016,18.4615383148193,Percentage,5.41666650772095
NGA,NIGERIA,Probability to receive funding,By technology,Energy efficiency,Early stage,2017,17.6470584869385,Percentage,5.66666650772095
NGA,NIGERIA,Probability to receive funding,By technology,Energy efficiency,Early stage,2018,28.5714282989502,Percentage,7
NGA,NIGERIA,Probability to receive funding,By technology,Energy efficiency,Early stage,2019,21.6216220855713,Percentage,9.25
NGA,NIGERIA,Probability to receive funding,By technology,Energy efficiency,Early stage,2020,20.973783493042,Percentage,9.5357141494751
NGA,NIGERIA,Probability to receive funding,By technology,Energy efficiency,Early stage,2021,20.265380859375,Percentage,9.86904716491699
NGA,NIGERIA,Probability to receive funding,By technology,Energy storage and batteries,Early stage,2017,0,Percentage,0.400000005960464
NGA,NIGERIA,Probability to receive funding,By technology,Energy storage and batteries,Early stage,2018,0,Percentage,0.400000005960464
NGA,NIGERIA,Probability to receive funding,By technology,Energy storage and batteries,Early stage,2019,0,Percentage,0.400000005960464
NGA,NIGERIA,Probability to receive funding,By technology,Energy storage and batteries,Early stage,2020,0,Percentage,0.54285717010498
NGA,NIGERIA,Probability to receive funding,By technology,Energy storage and batteries,Early stage,2021,0,Percentage,0.54285717010498
NGA,NIGERIA,Probability to receive funding,By technology,Fossil fuels,Early stage,2015,5.28634357452393,Percentage,18.9166660308838
NGA,NIGERIA,Probability to receive funding,By technology,Fossil fuels,Early stage,2016,4.52830171585083,Percentage,22.0833339691162
NGA,NIGERIA,Probability to receive funding,By technology,Fossil fuels,Early stage,2017,4.15224933624268,Percentage,24.0833339691162
NGA,NIGERIA,Probability to receive funding,By technology,Fossil fuels,Early stage,2018,6.02006673812866,Percentage,24.9166660308838
NGA,NIGERIA,Probability to receive funding,By technology,Fossil fuels,Early stage,2019,5.90163946151733,Percentage,25.4166660308838
NGA,NIGERIA,Probability to receive funding,By technology,Fossil fuels,Early stage,2020,5.90163946151733,Percentage,25.4166660308838
NGA,NIGERIA,Probability to receive funding,By technology,Fossil fuels,Early stage,2021,5.86319208145142,Percentage,25.5833339691162
NGA,NIGERIA,Probability to receive funding,By technology,Grid,Early stage,2015,0,Percentage,4
NGA,NIGERIA,Probability to receive funding,By technology,Grid,Early stage,2016,4,Percentage,4.16666650772095
NGA,NIGERIA,Probability to receive funding,By technology,Grid,Early stage,2017,2.94117641448975,Percentage,5.66666650772095
NGA,NIGERIA,Probability to receive funding,By technology,Grid,Early stage,2018,2.5,Percentage,6.66666650772095
NGA,NIGERIA,Probability to receive funding,By technology,Grid,Early stage,2019,2.5,Percentage,6.66666650772095
NGA,NIGERIA,Probability to receive funding,By technology,Grid,Early stage,2020,2.5,Percentage,6.66666650772095
NGA,NIGERIA,Probability to receive funding,By technology,Grid,Early stage,2021,2.43902444839478,Percentage,6.83333349227905
NGA,NIGERIA,Fundings of start-ups,By technology,Non-clean energy,Early stage,2017,56648.9375,USD,1
NGA,NIGERIA,Fundings of start-ups,By technology,Non-clean energy,Early stage,2019,203219.390625,USD,3
NGA,NIGERIA,Probability to receive funding,By technology,Non-clean energy,Early stage,2021,7.27272748947144,Percentage,55
NGA,NIGERIA,Fundings of start-ups,By technology,Non-clean energy,Early stage,2022,2.24109578132629,Years,55
NGA,NIGERIA,Probability to receive funding,By technology,Other energy,Early stage,2015,14.6341466903687,Percentage,17.0833339691162
NGA,NIGERIA,Probability to receive funding,By technology,Other energy,Early stage,2016,13.9737987518311,Percentage,19.0833339691162
NGA,NIGERIA,Probability to receive funding,By technology,Other energy,Early stage,2017,18.0817604064941,Percentage,21.2000007629395
NGA,NIGERIA,Probability to receive funding,By technology,Other energy,Early stage,2018,23.8402061462402,Percentage,25.8666667938232
NGA,NIGERIA,Probability to receive funding,By technology,Other energy,Early stage,2019,24.5851268768311,Percentage,27.1166667938232
NGA,NIGERIA,Probability to receive funding,By technology,Other energy,Early stage,2020,24.1608428955078,Percentage,27.5928573608398
NGA,NIGERIA,Probability to receive funding,By technology,Other energy,Early stage,2021,23.3158473968506,Percentage,28.5928573608398
NGA,NIGERIA,Fundings of start-ups,By technology,Other energy,Early stage,2022,2.14536213874817,Years,28.5928573608398
NGA,NIGERIA,Probability to receive funding,By technology,Other renewables,Early stage,2015,19.1176471710205,Percentage,11.3333330154419
NGA,NIGERIA,Probability to receive funding,By technology,Other renewables,Early stage,2016,17.9487171173096,Percentage,13
NGA,NIGERIA,Probability to receive funding,By technology,Other renewables,Early stage,2017,19.2102451324463,Percentage,15.6166667938232
NGA,NIGERIA,Probability to receive funding,By technology,Other renewables,Early stage,2018,31.6169834136963,Percentage,18.4500007629395
NGA,NIGERIA,Probability to receive funding,By technology,Other renewables,Early stage,2019,29.8742141723633,Percentage,21.2000007629395
NGA,NIGERIA,Probability to receive funding,By technology,Other renewables,Early stage,2020,29.0266265869141,Percentage,21.8190479278564
NGA,NIGERIA,Probability to receive funding,By technology,Other renewables,Early stage,2021,27.958797454834,Percentage,22.6523818969727
NGA,NIGERIA,Probability to receive funding,By technology,Solar,Early stage,2015,18.6046504974365,Percentage,3.58333325386047
NGA,NIGERIA,Probability to receive funding,By technology,Solar,Early stage,2016,15.8730154037476,Percentage,5.25
NGA,NIGERIA,Probability to receive funding,By technology,Solar,Early stage,2017,27.149320602417,Percentage,7.36666679382324
NGA,NIGERIA,Probability to receive funding,By technology,Solar,Early stage,2018,38.3141746520996,Percentage,8.69999980926514
NGA,NIGERIA,Probability to receive funding,By technology,Solar,Early stage,2019,33.5008392333984,Percentage,9.94999980926514
NGA,NIGERIA,Probability to receive funding,By technology,Solar,Early stage,2020,31.9707698822021,Percentage,10.4261903762817
NGA,NIGERIA,Probability to receive funding,By technology,Solar,Early stage,2021,30.5077362060547,Percentage,10.9261903762817
NGA,NIGERIA,Probability to receive funding,By technology,Bioenergy,Later stage,2015,0,Percentage,1
NGA,NIGERIA,Probability to receive funding,By technology,Bioenergy,Later stage,2016,0,Percentage,1
NGA,NIGERIA,Probability to receive funding,By technology,Bioenergy,Later stage,2017,0,Percentage,1
NGA,NIGERIA,Probability to receive funding,By technology,Bioenergy,Later stage,2018,0,Percentage,1
NGA,NIGERIA,Probability to receive funding,By technology,Bioenergy,Later stage,2019,0,Percentage,1
NGA,NIGERIA,Probability to receive funding,By technology,Bioenergy,Later stage,2020,0,Percentage,1
NGA,NIGERIA,Probability to receive funding,By technology,Bioenergy,Later stage,2021,0,Percentage,1
NGA,NIGERIA,Fundings of start-ups,By technology,Clean energy,Later stage,2020,3227272.75,USD,1
NGA,NIGERIA,Probability to receive funding,By technology,Clean energy,Later stage,2021,1.72413790225983,Percentage,58
NGA,NIGERIA,Fundings of start-ups,By technology,Clean energy,Later stage,2022,773613,USD,1
NGA,NIGERIA,Fundings of start-ups,By technology,Clean energy,Later stage,2022,4.40821933746338,Years,59
NGA,NIGERIA,Probability to receive funding,By technology,Electric mobility,Later stage,2015,0,Percentage,1
NGA,NIGERIA,Probability to receive funding,By technology,Electric mobility,Later stage,2016,0,Percentage,2
NGA,NIGERIA,Probability to receive funding,By technology,Electric mobility,Later stage,2017,0,Percentage,2
NGA,NIGERIA,Probability to receive funding,By technology,Electric mobility,Later stage,2018,0,Percentage,2
NGA,NIGERIA,Probability to receive funding,By technology,Electric mobility,Later stage,2019,0,Percentage,2
NGA,NIGERIA,Probability to receive funding,By technology,Electric mobility,Later stage,2020,0,Percentage,2
NGA,NIGERIA,Probability to receive funding,By technology,Electric mobility,Later stage,2021,0,Percentage,2
NGA,NIGERIA,Probability to receive funding,By technology,Energy efficiency,Later stage,2015,0,Percentage,5.08333349227905
NGA,NIGERIA,Probability to receive funding,By technology,Energy efficiency,Later stage,2016,0,Percentage,5.41666650772095
NGA,NIGERIA,Probability to receive funding,By technology,Energy efficiency,Later stage,2017,0,Percentage,5.66666650772095
NGA,NIGERIA,Probability to receive funding,By technology,Energy efficiency,Later stage,2018,0,Percentage,7
NGA,NIGERIA,Probability to receive funding,By technology,Energy efficiency,Later stage,2019,0,Percentage,9.25
NGA,NIGERIA,Probability to receive funding,By technology,Energy efficiency,Later stage,2020,0,Percentage,9.5357141494751
NGA,NIGERIA,Probability to receive funding,By technology,Energy efficiency,Later stage,2021,0,Percentage,9.86904716491699
NGA,NIGERIA,Probability to receive funding,By technology,Energy storage and batteries,Later stage,2017,0,Percentage,0.400000005960464
NGA,NIGERIA,Probability to receive funding,By technology,Energy storage and batteries,Later stage,2018,0,Percentage,0.400000005960464
NGA,NIGERIA,Probability to receive funding,By technology,Energy storage and batteries,Later stage,2019,0,Percentage,0.400000005960464
NGA,NIGERIA,Probability to receive funding,By technology,Energy storage and batteries,Later stage,2020,0,Percentage,0.54285717010498
NGA,NIGERIA,Probability to receive funding,By technology,Energy storage and batteries,Later stage,2021,0,Percentage,0.54285717010498
NGA,NIGERIA,Probability to receive funding,By technology,Fossil fuels,Later stage,2015,0,Percentage,18.9166660308838
NGA,NIGERIA,Probability to receive funding,By technology,Fossil fuels,Later stage,2016,0,Percentage,22.0833339691162
NGA,NIGERIA,Probability to receive funding,By technology,Fossil fuels,Later stage,2017,0,Percentage,24.0833339691162
NGA,NIGERIA,Probability to receive funding,By technology,Fossil fuels,Later stage,2018,0,Percentage,24.9166660308838
NGA,NIGERIA,Probability to receive funding,By technology,Fossil fuels,Later stage,2019,0,Percentage,25.4166660308838
NGA,NIGERIA,Probability to receive funding,By technology,Fossil fuels,Later stage,2020,0,Percentage,25.4166660308838
NGA,NIGERIA,Probability to receive funding,By technology,Fossil fuels,Later stage,2021,0,Percentage,25.5833339691162
NGA,NIGERIA,Probability to receive funding,By technology,Grid,Later stage,2015,0,Percentage,4
NGA,NIGERIA,Probability to receive funding,By technology,Grid,Later stage,2016,0,Percentage,4.16666650772095
NGA,NIGERIA,Probability to receive funding,By technology,Grid,Later stage,2017,0,Percentage,5.66666650772095
NGA,NIGERIA,Probability to receive funding,By technology,Grid,Later stage,2018,0,Percentage,6.66666650772095
NGA,NIGERIA,Probability to receive funding,By technology,Grid,Later stage,2019,0,Percentage,6.66666650772095
NGA,NIGERIA,Probability to receive funding,By technology,Grid,Later stage,2020,0,Percentage,6.66666650772095
NGA,NIGERIA,Probability to receive funding,By technology,Grid,Later stage,2021,0,Percentage,6.83333349227905
NGA,NIGERIA,Probability to receive funding,By technology,Non-clean energy,Later stage,2021,0,Percentage,55
NGA,NIGERIA,Probability to receive funding,By technology,Other energy,Later stage,2015,2.92682933807373,Percentage,17.0833339691162
NGA,NIGERIA,Probability to receive funding,By technology,Other energy,Later stage,2016,2.62008738517761,Percentage,19.0833339691162
NGA,NIGERIA,Probability to receive funding,By technology,Other energy,Later stage,2017,2.35849046707153,Percentage,21.2000007629395
NGA,NIGERIA,Probability to receive funding,By technology,Other energy,Later stage,2018,1.93298971652985,Percentage,25.8666667938232
NGA,NIGERIA,Probability to receive funding,By technology,Other energy,Later stage,2019,1.84388446807861,Percentage,27.1166667938232
NGA,NIGERIA,Probability to receive funding,By technology,Other energy,Later stage,2020,1.81206321716309,Percentage,27.5928573608398
NGA,NIGERIA,Probability to receive funding,By technology,Other energy,Later stage,2021,1.74868845939636,Percentage,28.5928573608398
NGA,NIGERIA,Fundings of start-ups,By technology,Other energy,Later stage,2022,4.40821933746338,Years,28.5928573608398
NGA,NIGERIA,Probability to receive funding,By technology,Other renewables,Later stage,2015,4.41176462173462,Percentage,11.3333330154419
NGA,NIGERIA,Probability to receive funding,By technology,Other renewables,Later stage,2016,3.8461537361145,Percentage,13
NGA,NIGERIA,Probability to receive funding,By technology,Other renewables,Later stage,2017,3.20170760154724,Percentage,15.6166667938232
NGA,NIGERIA,Probability to receive funding,By technology,Other renewables,Later stage,2018,2.71002721786499,Percentage,18.4500007629395
NGA,NIGERIA,Probability to receive funding,By technology,Other renewables,Later stage,2019,2.35849046707153,Percentage,21.2000007629395
NGA,NIGERIA,Probability to receive funding,By technology,Other renewables,Later stage,2020,2.29157567024231,Percentage,21.8190479278564
NGA,NIGERIA,Probability to receive funding,By technology,Other renewables,Later stage,2021,2.20727348327637,Percentage,22.6523818969727
NGA,NIGERIA,Probability to receive funding,By technology,Solar,Later stage,2015,0,Percentage,3.58333325386047
NGA,NIGERIA,Probability to receive funding,By technology,Solar,Later stage,2016,0,Percentage,5.25
NGA,NIGERIA,Probability to receive funding,By technology,Solar,Later stage,2017,0,Percentage,7.36666679382324
NGA,NIGERIA,Probability to receive funding,By technology,Solar,Later stage,2018,0,Percentage,8.69999980926514
NGA,NIGERIA,Probability to receive funding,By technology,Solar,Later stage,2019,0,Percentage,9.94999980926514
NGA,NIGERIA,Probability to receive funding,By technology,Solar,Later stage,2020,0,Percentage,10.4261903762817
NGA,NIGERIA,Probability to receive funding,By technology,Solar,Later stage,2021,0,Percentage,10.9261903762817
NFK,NORFOLK ISLAND,Probability to receive funding,"By sector (energy, green, digital)",Non-energy,Early stage,2021,0,Percentage,1
NFK,NORFOLK ISLAND,Probability to receive funding,"By sector (energy, green, digital)",Non-energy,Later stage,2021,0,Percentage,1
MNP,NORTHERN MARIANA ISLANDS,Probability to receive funding,"By sector (energy, green, digital)",Non-energy,Early stage,2021,50,Percentage,2
MNP,NORTHERN MARIANA ISLANDS,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Early stage,2022,4.72876691818237,Years,2
MNP,NORTHERN MARIANA ISLANDS,Probability to receive funding,"By sector (energy, green, digital)",Non-energy,Later stage,2021,0,Percentage,2
NOR,NORWAY,Fundings of start-ups,"By sector (energy, green, digital)",Energy,Early stage,2007,80377360,USD,1
NOR,NORWAY,Fundings of start-ups,"By sector (energy, green, digital)",Energy,Early stage,2008,49106180,USD,3
NOR,NORWAY,Fundings of start-ups,"By sector (energy, green, digital)",Energy,Early stage,2009,5584756,USD,1
NOR,NORWAY,Fundings of start-ups,"By sector (energy, green, digital)",Energy,Early stage,2010,914624.5625,USD,1
NOR,NORWAY,Fundings of start-ups,"By sector (energy, green, digital)",Energy,Early stage,2011,27244186,USD,1
NOR,NORWAY,Fundings of start-ups,"By sector (energy, green, digital)",Energy,Early stage,2013,29915.73046875,USD,1
NOR,NORWAY,Fundings of start-ups,"By sector (energy, green, digital)",Energy,Early stage,2014,14309834,USD,2
NOR,NORWAY,Fundings of start-ups,"By sector (energy, green, digital)",Energy,Early stage,2015,1982900.5,USD,2
NOR,NORWAY,Fundings of start-ups,"By sector (energy, green, digital)",Energy,Early stage,2016,15200152,USD,3
NOR,NORWAY,Fundings of start-ups,"By sector (energy, green, digital)",Energy,Early stage,2017,6503797.5,USD,3
NOR,NORWAY,Fundings of start-ups,"By sector (energy, green, digital)",Energy,Early stage,2019,20765252,USD,3
NOR,NORWAY,Fundings of start-ups,"By sector (energy, green, digital)",Energy,Early stage,2020,68099904,USD,9
NOR,NORWAY,Fundings of start-ups,"By sector (energy, green, digital)",Energy,Early stage,2021,9051110,USD,6
NOR,NORWAY,Probability to receive funding,"By sector (energy, green, digital)",Energy,Early stage,2021,8.65051937103271,Percentage,289
NOR,NORWAY,Fundings of start-ups,"By sector (energy, green, digital)",Energy,Early stage,2022,2.52773976325989,Years,291
NOR,NORWAY,Fundings of start-ups,"By sector (energy, green, digital)",Energy,Early stage,2022,25733596,USD,5
NOR,NORWAY,Fundings of start-ups,"By sector (energy, green, digital)",Energy and digital,Early stage,2010,914624.5625,USD,1
NOR,NORWAY,Fundings of start-ups,"By sector (energy, green, digital)",Energy and digital,Early stage,2013,29915.73046875,USD,1
NOR,NORWAY,Fundings of start-ups,"By sector (energy, green, digital)",Energy and digital,Early stage,2014,14309834,USD,2
NOR,NORWAY,Fundings of start-ups,"By sector (energy, green, digital)",Energy and digital,Early stage,2015,1982900.5,USD,2
NOR,NORWAY,Fundings of start-ups,"By sector (energy, green, digital)",Energy and digital,Early stage,2016,15200152,USD,3
NOR,NORWAY,Fundings of start-ups,"By sector (energy, green, digital)",Energy and digital,Early stage,2017,838903.875,USD,2
NOR,NORWAY,Fundings of start-ups,"By sector (energy, green, digital)",Energy and digital,Early stage,2019,20765252,USD,3
NOR,NORWAY,Fundings of start-ups,"By sector (energy, green, digital)",Energy and digital,Early stage,2020,51444592,USD,7
NOR,NORWAY,Probability to receive funding,"By sector (energy, green, digital)",Energy and digital,Early stage,2021,14.4144144058228,Percentage,111
NOR,NORWAY,Fundings of start-ups,"By sector (energy, green, digital)",Energy and digital,Early stage,2021,4735981,USD,4
NOR,NORWAY,Fundings of start-ups,"By sector (energy, green, digital)",Energy and digital,Early stage,2022,2.84708905220032,Years,112
NOR,NORWAY,Fundings of start-ups,"By sector (energy, green, digital)",Energy and digital,Early stage,2022,4700000,USD,2
NOR,NORWAY,Fundings of start-ups,"By sector (energy, green, digital)",Energy and non-digital,Early stage,2007,80377360,USD,1
NOR,NORWAY,Fundings of start-ups,"By sector (energy, green, digital)",Energy and non-digital,Early stage,2008,49106180,USD,3
NOR,NORWAY,Fundings of start-ups,"By sector (energy, green, digital)",Energy and non-digital,Early stage,2009,5584756,USD,1
NOR,NORWAY,Fundings of start-ups,"By sector (energy, green, digital)",Energy and non-digital,Early stage,2011,27244186,USD,1
NOR,NORWAY,Fundings of start-ups,"By sector (energy, green, digital)",Energy and non-digital,Early stage,2017,5664893.5,USD,1
NOR,NORWAY,Fundings of start-ups,"By sector (energy, green, digital)",Energy and non-digital,Early stage,2020,16655316,USD,2
NOR,NORWAY,Fundings of start-ups,"By sector (energy, green, digital)",Energy and non-digital,Early stage,2021,4315129,USD,2
NOR,NORWAY,Probability to receive funding,"By sector (energy, green, digital)",Energy and non-digital,Early stage,2021,5.05618000030518,Percentage,178
NOR,NORWAY,Fundings of start-ups,"By sector (energy, green, digital)",Energy and non-digital,Early stage,2022,1.88904106616974,Years,179
NOR,NORWAY,Fundings of start-ups,"By sector (energy, green, digital)",Energy and non-digital,Early stage,2022,21033596,USD,3
NOR,NORWAY,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Early stage,2003,40670.9140625,USD,1
